3.532567,-14.001241,-4.491017,-7.437300,-6.483212,-8.340030,-7.348034,-6.242473,1.875691,3.316004,-5.645870,-6.017704,-5.489866,-6.463566,-5.297595,-5.942443,-3.546934,-1.910531,-2.095638,-0.126744,-0.000204,0.024830,-0.039435,0.010038,-0.114117,-0.103969,-0.065405,0.110415,0.077665,-0.070352,-0.122010,-0.051653,0.030950,-0.149177,0.166986,0.130906,0.160431,-0.048534,-0.174528,0.105642
3.789251,-19.717663,-8.049477,-8.292753,-5.259453,-4.985957,-4.013902,-6.157525,-4.859273,-2.479051,-7.303607,-6.972760,-2.337556,-2.839169,0.031224,2.077281,2.430595,2.129165,1.720159,1.472522,0.015674,-0.232958,-0.029788,0.043713,0.054488,0.052251,0.096470,0.220927,0.182883,0.141682,0.056811,-0.052036,0.009691,0.128748,0.088814,0.021273,-0.003866,-0.019339,0.011330,0.027584
3.793586,-20.032582,-7.013494,-7.932793,-4.646952,-4.410704,-3.677849,-5.936132,-4.003856,-3.272639,-7.100678,-7.514673,-2.544164,-3.101163,-0.927401,2.746025,2.442908,1.648174,2.270932,1.087960,0.005479,-0.109931,0.010619,0.029767,0.025626,0.059877,0.070708,0.069753,0.092766,0.041218,0.058744,-0.017414,0.006368,0.022503,0.042463,0.044185,0.025265,-0.006035,0.011287,0.000214
3.719183,-18.912030,-5.366051,-6.028622,-4.392695,-4.626590,-4.089038,-6.486311,-6.930445,-9.462304,-9.315236,-5.470495,-2.548823,-2.817087,-3.621281,-1.705503,2.298717,2.316894,0.968634,2.035167,0.013346,-0.158321,-0.109837,-0.037463,-0.042059,0.018807,0.069344,0.118818,0.187985,0.344802,0.183937,0.014687,0.069548,0.014424,0.056653,0.102598,0.080564,0.037309,0.007664,-0.059080
3.849819,-20.165069,-6.872831,-7.369069,-3.993479,-4.249575,-3.079941,-5.082123,-3.192078,-4.307181,-6.972615,-4.933111,-0.382985,-1.066640,-0.727558,-1.048712,1.020850,0.007605,-0.244787,0.696963,0.007665,-0.112316,-0.049580,0.008896,0.001961,0.044359,0.082044,0.042891,0.077612,0.142601,0.081307,0.046008,0.027138,0.027137,0.019601,0.026764,0.006339,-0.018552,-0.049355,-0.007411
4.191863,-22.019074,-6.018234,-6.138900,-1.418769,-4.055214,-5.767295,-4.722628,-2.267585,-1.689689,-4.209480,-2.192993,-0.040705,-2.918093,-1.510253,0.555706,0.955579,-0.508958,0.580714,0.921540,-0.000470,-0.029886,-0.042857,0.001408,0.025731,0.006430,-0.004121,-0.023327,0.016986,0.037569,0.033293,0.035791,0.015726,0.026543,-0.017243,-0.020847,0.009070,-0.000862,-0.000266,0.003154
2.892182,-12.844245,-3.443655,-4.177868,-0.751051,-0.662214,0.894924,-2.982062,-1.846818,-5.264408,-5.328608,-6.091438,-5.558054,-9.212383,-6.527961,-5.810494,-2.551457,-0.419892,-0.570274,-1.118773,0.013897,-0.157441,-0.013814,-0.039505,-0.059528,-0.007846,-0.068676,0.139931,0.062591,0.055180,0.150131,-0.011719,0.200163,0.077423,0.022839,-0.051759,0.076131,0.100946,0.018509,0.026965
4.024989,-21.400119,-7.293343,-8.731818,-4.940794,-4.615642,-2.292246,-1.804866,-0.253353,0.222277,-1.641201,-0.255288,-2.730154,-4.419080,-1.976695,-2.157801,0.327285,-0.126174,-0.002854,0.023907,-0.006920,0.011594,0.115172,0.102547,0.102163,-0.055885,0.156090,0.075635,-0.061196,0.019938,-0.053007,-0.097536,-0.133419,0.131972,-0.102215,-0.200049,-0.091072,0.016471,0.007125,0.015592
2.886610,-12.941865,-3.679911,-3.498728,-0.834318,-1.178419,0.018872,-2.909955,-2.614312,-5.496409,-5.684124,-5.422843,-6.222214,-8.789293,-6.666771,-4.896933,-2.288108,-0.976609,-0.636076,-1.834729,0.013229,-0.150522,-0.040408,0.003556,0.076008,-0.022307,0.144105,-0.070004,0.156574,-0.132426,0.265837,0.011758,0.296549,0.079610,0.103171,0.027225,0.127850,-0.069601,0.085928,0.054225
3.147251,-13.931417,-2.472007,-4.570580,-1.588491,-3.808773,-3.225981,-2.342379,-3.376231,-4.128639,-1.946609,-2.484336,-3.866219,-6.460433,-4.048198,-4.221339,-2.445665,-2.867938,-0.060131,-0.426669,-0.014087,0.117908,0.109939,-0.024564,-0.025833,0.097229,0.046948,0.043576,-0.055428,0.184618,-0.147054,0.192874,0.020560,-0.009325,-0.066821,0.001483,-0.090958,-0.091912,0.069356,0.021273
3.496776,-17.681839,-4.041649,-5.550504,-3.225568,-4.781758,-8.125772,-12.253634,-16.594482,-14.501983,-6.396794,1.996742,1.650116,-3.719993,0.083701,6.752805,7.216070,1.890715,0.585150,-0.173340,-0.009232,0.140053,0.139058,-0.041902,-0.046968,-0.116421,-0.114597,-0.097281,-0.268487,-0.135812,-0.327401,-0.241483,-0.171986,-0.120842,0.123234,0.053554,0.104448,0.035794,-0.078556,0.041773
3.685671,-16.228269,-2.146807,-5.820797,-7.502979,-7.606638,-10.299705,-12.619112,-6.861908,-4.661114,0.648013,3.043271,2.262848,-0.689688,-0.260895,-2.137127,-2.041154,-2.014977,-1.510845,-0.757869,-0.005474,0.072076,0.072808,0.087645,-0.123803,0.092043,0.003270,-0.201286,0.085190,0.013694,0.163189,-0.109445,-0.130080,-0.155661,-0.089534,-0.278152,-0.104552,-0.082408,-0.019590,-0.030047
3.480114,-13.674931,-4.411992,-7.823459,-5.205074,-8.297078,-7.476159,-5.972553,1.481107,3.647371,-3.425620,-4.893204,-6.771443,-6.406113,-4.336940,-6.122883,-2.436792,-4.345523,-2.094941,-0.600310,0.003937,-0.014756,-0.060010,0.018119,0.024643,-0.121202,-0.077653,-0.039027,0.082653,-0.046133,-0.057228,-0.020528,0.014640,0.039867,-0.164933,-0.010844,0.002454,0.035554,-0.005337,-0.007680
3.279627,-14.875131,-4.557042,-5.919335,-5.189919,-6.199753,-9.651415,-18.368680,-18.980029,-11.019056,-5.014330,-1.021257,3.966324,2.290990,8.329592,5.621439,4.858675,1.395504,-0.711578,-1.175278,-0.004022,0.022015,0.034339,-0.019062,0.059242,-0.016755,0.087575,0.043075,-0.078005,-0.121927,-0.254848,-0.064563,0.040981,-0.139077,-0.042920,-0.038151,-0.073378,0.069551,0.161460,0.096740
2.925154,-12.936955,-3.617987,-4.754018,-3.180280,-4.558163,-6.536702,-12.067350,-14.930139,-13.211947,-8.215349,-4.724814,-7.540100,-9.102994,-2.486523,0.845392,-0.271081,0.683663,4.326182,2.517140,-0.011574,0.069723,0.017396,0.021562,0.057181,0.092232,0.004470,0.031720,0.234834,-0.116096,0.025047,-0.020112,-0.130877,-0.149398,-0.142263,-0.026225,-0.013102,0.064338,-0.055529,-0.035315
3.747408,-17.926057,-9.049589,-10.001488,-5.489486,-7.613396,-5.003561,-3.464431,-5.909768,-4.183759,-10.478895,-14.053871,-5.517180,0.333312,7.488283,7.604944,2.098925,-0.254995,0.957946,1.369971,0.010241,-0.101420,0.140582,0.100543,0.074660,-0.065448,0.051825,0.024986,-0.039953,0.103429,0.188924,0.030147,-0.121429,0.212355,0.091428,-0.304215,-0.054527,-0.054137,-0.147477,0.011071
3.770932,-18.266098,-7.238613,-8.188394,-6.381716,-8.902252,-8.590206,-7.625620,-0.115535,0.007497,-6.610545,-8.319618,-1.628135,-1.291579,1.926041,5.627108,4.377674,1.812657,0.810339,1.112984,-0.009180,0.099151,0.082243,0.006143,-0.036905,-0.054114,-0.257464,-0.171696,-0.140393,-0.124472,-0.055252,0.047554,-0.204629,0.027997,-0.061882,-0.035460,0.025548,0.103283,-0.002476,-0.020685
3.992304,-21.352179,-7.785454,-7.719369,-4.321888,-5.136085,-2.812790,-1.639378,-1.017409,-1.391753,-1.107765,-1.964382,-1.715709,-2.468961,-1.925214,-0.802706,0.685860,0.183687,0.516688,0.058187,-0.007574,0.017766,0.027866,0.048774,-0.031320,-0.071384,-0.016279,0.114308,-0.059256,-0.035447,0.088001,0.033756,0.004103,-0.000900,-0.083525,0.027541,0.040260,0.021314,0.019059,0.000307
3.731657,-16.233308,-2.983140,-7.322864,-4.674817,-4.628033,-1.349473,-5.182204,-2.369039,-3.294478,-3.762475,-3.551630,-4.199294,-5.162591,-5.602585,-2.272145,-1.438986,-0.444424,0.183166,-0.192263,0.002577,-0.058237,-0.070958,0.007088,0.097754,0.126321,0.113520,-0.089116,-0.059007,0.097869,0.049431,0.009438,0.103994,0.098010,0.083463,0.155296,0.024521,0.014670,0.027666,0.038995
4.200709,-22.697669,-6.387673,-6.321196,-1.809053,0.021891,1.019668,-3.461529,-6.993324,-7.609084,-2.517524,-0.488597,-5.441856,-6.338193,-2.819225,-2.430024,-1.199063,-0.255007,0.405745,0.443500,-0.006789,-0.033107,-0.079015,-0.031196,0.040822,0.064090,-0.031981,-0.017990,-0.057855,0.119926,0.026513,0.061849,0.029866,0.021820,0.067223,0.048119,0.028304,0.018205,0.010720,0.082347
4.239141,-22.198397,-6.398906,-7.503794,-0.312729,-3.738778,-4.669579,-2.897578,-2.868413,-6.348174,-5.322725,-4.613956,0.251566,-0.494698,-1.390671,0.748932,1.513562,-0.838457,0.744282,0.543282,0.015855,-0.214315,-0.167468,-0.038250,0.030529,-0.011046,0.184556,0.131199,0.262115,0.186240,0.084940,0.003014,-0.219899,0.077174,0.094054,-0.001164,0.039688,0.026798,0.039512,0.029622
4.018492,-21.126494,-4.782711,-6.743452,-2.676094,-2.759932,-2.697971,-4.076671,-1.838155,-0.034236,-3.533873,-5.814331,-2.663086,-1.505030,-2.541066,-2.304113,-0.279867,-0.907721,-1.299561,-0.404793,0.004896,-0.082035,-0.041225,-0.012593,0.049311,0.063531,0.114938,0.025245,-0.092950,0.002452,0.118524,0.073757,-0.039857,-0.012645,0.060158,0.050463,0.018706,-0.031925,0.008723,0.031634
3.381222,-15.286318,-5.954961,-7.649465,-6.504262,-8.101557,-10.864430,-14.852518,-15.513711,-8.496121,1.987603,1.560665,0.174784,3.098805,8.479083,3.791142,1.252124,1.068359,0.477041,0.204140,-0.007715,0.069996,-0.087111,0.078150,-0.042919,0.013173,0.105570,0.170816,0.093673,-0.085521,-0.204967,-0.246806,-0.187498,-0.111408,0.026149,-0.026135,-0.048197,-0.021319,0.086275,0.144676
4.482117,-24.252230,-15.135307,-15.589459,2.661279,8.804278,-3.592418,-7.119790,-6.989712,9.560561,8.677455,-3.856272,-9.973854,-3.847386,5.022656,3.166041,-2.442213,-1.536632,0.740817,1.044509,-0.003618,0.030204,-0.054028,-0.056690,0.008186,0.106974,0.115507,0.062105,-0.063869,-0.070053,-0.000821,-0.050214,-0.055408,0.010246,0.028766,0.037927,0.010945,-0.020787,-0.009227,0.001536
3.472570,-13.390260,-4.974643,-7.501496,-5.307950,-9.288268,-7.634619,-6.078995,3.386916,3.639402,-4.949598,-5.631892,-4.661193,-7.066954,-4.434720,-4.347217,-3.565076,-2.271235,-2.219215,-0.518994,-0.002687,0.060549,-0.091504,-0.108440,-0.005484,-0.036296,-0.066177,0.029745,-0.025516,-0.023789,0.064575,0.217817,0.086795,-0.000606,-0.107293,-0.005552,-0.004521,-0.039311,-0.028883,0.022449
4.734820,-25.399978,-10.008901,-7.527751,-6.233047,-7.308651,-8.221243,-2.315659,8.960654,13.356073,1.528045,-6.304427,-10.308840,-5.619713,2.895401,-0.142899,-0.919947,0.151717,1.023456,0.878240,0.004273,0.070512,-0.062165,-0.084862,-0.172363,0.032370,-0.212936,-0.085521,-0.208085,0.121495,0.110356,0.234119,-0.086453,-0.335539,-0.228855,-0.119095,0.076313,0.064125,0.015519,0.035544
4.515522,-23.928945,-11.876037,-13.696565,-2.483942,3.681130,-6.855888,-10.593569,4.653125,14.566412,6.919024,-11.004502,-5.095049,-6.012917,3.692164,2.517936,-1.659142,0.560751,-0.301896,1.202431,-0.006863,0.082165,-0.115709,-0.155799,-0.036392,0.196753,0.123058,-0.062615,-0.060789,-0.037251,-0.005120,0.051722,-0.006129,-0.054990,-0.068838,-0.049164,0.061677,0.003957,-0.044726,0.007488
3.720131,-19.210889,-5.757610,-6.209956,-3.659255,-4.723960,-3.894225,-5.001942,-6.689284,-9.596687,-6.759067,-5.624004,-2.447900,-3.790404,-1.234697,-1.957419,1.283598,1.691866,0.294245,1.901919,0.021211,-0.213792,-0.010406,0.071352,0.066009,-0.002751,0.103562,0.338972,0.406206,0.203309,0.171987,0.121689,-0.034152,0.057179,0.112297,0.139455,-0.031903,-0.043886,0.036381,-0.076879
3.208842,-14.434257,-5.229144,-5.155713,-2.741965,-5.716058,-8.463640,-12.882510,-16.062109,-15.597137,-12.522335,-4.990064,0.389167,-2.422279,3.228800,9.736340,5.314515,1.307198,1.496935,0.722454,-0.012160,0.081476,-0.056737,0.012776,-0.008528,0.060355,0.000432,0.032002,0.127631,-0.015605,0.063385,-0.202394,-0.209798,-0.061534,0.107465,0.094711,-0.054319,-0.094510,-0.043229,-0.019127
3.992197,-21.342564,-5.322143,-5.966940,-2.766313,-3.381425,-1.778914,-3.551971,-1.609936,-1.324456,-3.281922,-4.350402,-2.815484,-1.478827,-2.430936,-1.933397,-0.166969,-0.827989,-1.618914,0.040198,0.010732,-0.180097,-0.017138,-0.013888,0.064112,0.173492,0.165201,0.019846,-0.085799,0.060358,0.130892,0.002790,0.038675,0.042886,0.104245,0.080602,0.011550,0.063982,0.020799,0.013424
3.021043,-13.782480,-2.916741,-4.246371,-3.582740,-3.311968,-4.680672,-7.441529,-10.237565,-12.476588,-12.508673,-12.801781,-11.628762,-8.396468,-1.337372,2.084273,3.745616,3.227875,1.893023,0.229684,-0.016199,0.091648,0.127880,0.044746,0.044066,0.115895,-0.000523,-0.000576,-0.058005,-0.018076,-0.182625,-0.064954,0.191221,0.035653,0.055012,-0.127492,-0.168939,0.009846,0.033253,-0.062747
3.882540,-20.196940,-3.049990,-6.475794,-4.745525,-6.191821,-7.383382,-7.425588,-3.700378,-0.257447,0.312746,0.852094,0.373644,-3.739633,-2.352158,-1.654646,-0.968709,-0.560644,-0.304130,-0.426625,-0.001523,0.009399,-0.034510,0.028818,0.002344,0.052904,0.024168,-0.137737,-0.079781,-0.125585,0.061280,0.047970,0.046130,-0.013301,-0.015042,-0.033071,0.018267,0.045418,-0.029824,-0.032593
3.750938,-19.575758,-7.406585,-9.032940,-5.532918,-4.482434,-3.876602,-5.704189,-3.652654,-3.119238,-6.336439,-7.188712,-3.811657,-3.216360,-0.136016,2.713209,1.653115,1.329339,2.279112,1.037960,0.003312,-0.063272,-0.060847,-0.030625,0.002084,0.014993,0.027721,0.052499,0.045761,0.059569,0.037366,0.063490,-0.021155,0.012571,0.011573,-0.008309,0.021060,-0.000948,0.016005,-0.014501
3.763449,-18.377323,-7.562470,-7.493800,-5.208548,-7.041810,-7.899875,-8.287131,-1.240836,-0.718503,-7.298918,-10.379467,-3.210607,-0.556096,1.812245,5.617363,4.999090,1.826240,0.761937,0.955901,-0.009127,0.092078,0.048221,0.149806,-0.007365,-0.163723,-0.048963,-0.149227,-0.113100,-0.066567,-0.009084,-0.042942,-0.126613,-0.137988,0.006782,0.102416,-0.012878,-0.062215,0.058799,0.088786
3.200009,-14.429004,-5.343463,-5.608986,-3.177042,-7.436975,-9.018924,-13.430236,-16.038812,-13.692024,-8.543190,-7.189715,-4.489409,2.262468,7.957772,5.721390,7.232676,3.486335,-0.959616,-0.220471,-0.014658,0.093877,-0.042760,0.021718,0.004766,0.043684,0.079653,0.169907,0.209036,0.145802,-0.076717,-0.313180,-0.408653,-0.242620,0.049389,0.190642,0.018672,-0.155489,-0.080395,0.006978
3.519373,-17.348372,-5.283473,-6.123596,-5.088743,-8.415494,-11.176356,-17.263470,-13.971558,-3.522359,4.842375,0.351865,-0.939607,5.011244,10.514214,3.830679,0.972430,-1.802904,-2.173537,-0.401848,-0.022222,0.221472,0.135950,0.061821,-0.008812,0.093752,0.001514,-0.191732,-0.168403,-0.362959,-0.497181,-0.211449,-0.120941,-0.030119,0.102396,0.072594,0.048678,0.002564,0.068937,0.116035
3.540287,-17.546298,-4.196763,-6.042485,-5.473026,-8.436733,-12.374549,-17.501657,-13.938367,-2.459935,2.261395,-5.608237,-9.485066,-0.284841,7.983826,2.682931,6.763365,6.911274,-0.489071,-2.267256,-0.016168,0.178294,0.131155,0.057580,0.226516,-0.001866,0.049051,0.017104,-0.051656,-0.236107,-0.362660,-0.490942,-0.434866,-0.230360,0.057693,0.110987,-0.052827,-0.014000,-0.105318,0.037764
3.460110,-13.888542,-3.633166,-7.116846,-4.494145,-7.221705,-7.386330,-9.514920,-4.887945,-1.658629,1.145571,-1.262108,-5.739085,-6.061683,-4.697625,-4.077483,-2.301582,-0.876834,-0.297765,-0.473734,-0.009431,0.095240,0.021834,-0.024210,-0.251338,-0.206973,0.127653,0.169049,0.062974,0.056212,-0.076527,0.043722,0.335330,0.058902,0.224975,-0.048547,-0.022383,-0.122950,-0.055287,-0.020773
3.759550,-17.953842,-9.234094,-10.134047,-5.380847,-6.504920,-4.209652,-7.350962,-5.254296,-5.320340,-10.847430,-12.819169,-5.213596,0.514954,8.178973,8.391682,2.022405,-0.278478,0.679841,1.050187,0.005528,-0.052910,0.133902,0.075380,0.020477,0.003793,-0.019354,-0.080591,0.042345,0.113573,-0.116467,0.056648,0.006966,0.073223,0.015150,-0.107254,-0.049755,-0.056413,-0.077405,-0.029184
3.513739,-15.494332,-6.924232,-9.566679,-8.598748,-8.346350,-5.172269,-6.317968,-7.563973,-7.204677,-6.185176,-5.604584,-5.688986,-4.330700,-0.356961,2.217405,1.763228,-0.288644,0.359437,0.386397,0.000140,-0.017382,0.003180,0.051964,0.053109,0.002677,0.101257,0.006598,0.034909,-0.001132,-0.016837,-0.106175,-0.042031,-0.015222,-0.033987,-0.012648,-0.000475,-0.065887,-0.052429,0.011347
4.519395,-24.361659,-12.275447,-12.982354,-1.832750,4.483905,-7.224657,-10.811701,4.103159,14.109947,9.606956,-10.550260,-4.202479,-7.713205,3.585218,2.471672,-2.647572,1.445451,-0.454784,0.353912,-0.005318,0.044961,-0.055130,-0.080285,-0.048447,0.403808,0.068780,-0.291327,-0.156776,-0.052703,0.188312,-0.036739,-0.005420,-0.037185,-0.109490,-0.016120,0.028764,-0.034699,-0.008073,0.004792
4.013899,-21.469232,-7.039520,-7.802086,-4.860836,-4.845719,-3.294224,-1.237274,-0.065924,-0.801153,-0.162694,-1.371377,-2.088507,-4.364792,-1.288393,-1.427084,-0.148924,0.110589,1.222387,0.528185,-0.002122,0.004097,-0.005659,-0.007175,-0.044274,-0.050109,0.016257,-0.009061,0.071693,0.039057,0.025510,0.013650,-0.011817,0.018766,-0.032261,0.027472,0.070687,0.014303,0.002352,0.011883
3.745755,-18.101859,-7.117362,-8.154177,-7.218842,-8.733898,-9.058063,-8.576927,-1.576887,-0.813098,-5.403256,-7.652382,-0.992542,-0.869160,1.012639,5.210306,4.469309,0.606287,0.114386,0.756048,-0.007759,0.072721,0.038068,0.087007,0.000277,0.005894,-0.204967,-0.206007,-0.222926,-0.167102,-0.129179,-0.034891,-0.078443,0.068409,0.051309,0.050935,-0.015399,0.001105,0.060719,0.013587
3.185725,-13.795952,-6.067582,-7.658821,-5.328747,-5.363074,-7.729700,-10.816026,-11.718161,-11.791192,-12.587661,-8.600498,-0.686997,1.069438,0.335725,2.967648,8.446207,5.062049,0.456792,-0.315656,-0.006888,0.065359,-0.043196,-0.029248,-0.056316,0.031749,0.083474,-0.067159,0.071507,0.103075,-0.104572,-0.071315,-0.241003,-0.115708,-0.033813,0.050017,-0.006926,0.029099,-0.001276,-0.009943
3.869392,-18.650688,-3.945885,-7.575732,-7.380701,-6.021305,-5.544274,-9.685464,-10.324044,-4.440628,-0.377199,-3.785929,-5.250309,-5.441467,1.596787,-1.062333,-0.229539,1.836503,0.674151,2.050762,-0.002571,0.003952,0.031336,0.055165,-0.102784,-0.045303,-0.156599,-0.023383,0.046111,-0.227874,0.064561,0.056594,-0.236271,0.054035,0.138386,0.137141,-0.155432,-0.022676,0.010487,0.065566
4.525301,-23.955322,-10.739865,-9.449910,-6.659196,-9.426655,-8.644541,-4.691305,10.416355,13.623405,6.052887,-4.591192,-6.851749,-7.130376,-0.239491,-0.968007,2.119863,0.704807,1.933394,1.197870,0.004617,0.065090,0.108240,0.041653,-0.108392,-0.010218,-0.287005,-0.136061,-0.073362,0.199080,0.340303,-0.039600,0.007152,-0.114554,0.057583,-0.121870,0.019603,-0.026401,-0.013554,0.010679
4.213577,-23.556461,-5.019131,-8.746114,-6.351697,-4.839725,-6.608493,-4.989459,1.325521,2.741017,-0.299905,1.426131,-1.276390,-3.724596,-1.539464,-0.562473,1.762542,0.947222,0.405888,0.247712,-0.001930,0.019291,0.067843,-0.057043,-0.027154,-0.004333,0.117637,0.085515,-0.038760,-0.033050,0.033801,-0.031601,0.078794,0.148066,-0.120073,-0.018838,-0.002260,0.048438,0.015470,-0.028058
4.068512,-21.731759,-7.598023,-8.070212,-5.435696,-4.820960,-3.267396,-2.756453,-0.982308,0.013503,0.534851,-1.498736,-2.970967,-4.870656,-0.873291,-1.712178,-0.367715,-0.043981,0.632982,0.834267,-0.005110,0.001199,0.032460,0.057969,0.034142,0.084909,0.070859,-0.038532,0.006803,0.128972,-0.200697,-0.143998,-0.049009,-0.009064,-0.092375,0.011131,-0.052409,0.053630,0.043248,-0.016946
4.257438,-21.956723,-3.243419,-6.252019,-8.458264,-9.353403,-7.293272,-6.332719,-2.186427,1.724442,-0.085887,-0.260543,-1.151753,-0.922027,-1.065531,0.725492,2.540259,0.485777,-0.531973,-0.857411,-0.003459,0.011738,0.006925,0.005028,0.080206,0.057810,-0.112052,-0.021189,-0.070673,-0.030477,0.059199,0.034603,-0.041274,0.007252,0.051098,-0.017436,0.072394,0.053284,0.021205,-0.034312
3.711304,-18.839628,-5.289510,-5.654260,-3.331911,-3.688396,-3.896103,-6.278794,-7.193080,-9.524942,-7.791600,-4.529382,-3.282251,-3.842145,-2.849609,-2.906666,1.897556,2.416753,0.873372,2.150364,0.013477,-0.181370,-0.058820,0.002974,0.076659,0.095225,0.158870,0.182205,0.120749,0.215313,0.181793,0.044411,-0.037136,0.005356,0.108860,0.054394,0.035986,0.100263,0.007474,-0.050868
3.781582,-16.492005,-4.269393,-9.563946,-10.791642,-9.935982,-4.688399,-2.653134,-0.966607,0.385448,1.603739,-1.893395,-6.289064,-9.280253,-4.833939,-1.338877,0.008244,-1.290298,-0.227299,0.282768,-0.012882,0.128466,0.195315,0.030852,-0.021971,-0.143560,-0.038869,0.141365,0.250296,-0.199651,0.126389,0.169924,-0.030909,-0.054748,-0.078911,-0.137648,0.116844,-0.069934,-0.029559,0.025683
4.385289,-23.135133,-5.636338,-6.279981,-1.904905,-2.837534,-6.172943,-3.324446,-4.107359,-3.636193,-4.366020,-2.711155,-4.506913,-0.005527,-0.550593,0.959022,1.881958,-1.749497,-0.190871,0.049327,0.011099,-0.118698,-0.003846,-0.029724,0.039888,-0.013091,0.065604,0.180551,-0.026355,0.008050,0.064448,0.115376,0.133516,0.074569,0.027066,-0.045792,-0.101745,-0.046687,0.038553,0.037264
